ID	adj.P.Val	logFC	GI	Gene.symbol	Gene.ID	GI.1	GenBank.Accession
ILMN_2187718	1	1.4189751	5031644	COX17	10063	5031644	NM_005694
ILMN_1658144	1	2.5956204	1012520843	TRIP11	9321	1012520843	NM_004239
ILMN_1812688	1	-1.2443041	90669383	SLC35F6	54978	90669383	NM_017877
ILMN_2221564	1	1.9909269	224593253	LYAR	55646	224593253	NM_017816
ILMN_1774990	1	-1.5173804	569026702	METTL26	84326	569026702	NM_032366
ILMN_1749244	1	1.2807108	725503308	LYRM1	57149	725503308	NM_020424
ILMN_1691364	1	1.4505338	189458858	STAT1	6772	189458858	NM_139266
ILMN_1791568	1	1.486971	344925821	CEP57	9702	344925821	NM_014679
ILMN_2393994	1	2.0559366	303305004	CSPP1	79848	303305004	NM_024790
ILMN_2370872	1	-1.5658576	57165374	GRINA	2907	57165374	NM_001009184
ILMN_1759419	1	-1.2464527	523567544	ILVBL	10994	523567544	NM_006844
ILMN_1764415	1	2.4469938	571330739	ZNF585A	199704	571330739	NM_152655
ILMN_1660111	1	1.3483281	401709953	UCHL3	7347	401709953	NM_006002
ILMN_1809437	1	-1.3352442	NA			NA	
ILMN_2372199	1	-1.7678175	566006119	C6orf1	221491	566006119	NM_001008703
ILMN_2393243	1	1.2206742	56549684	GTPBP8	29083	56549684	NM_014170
ILMN_1657612	1	1.645527	NA			NA	
ILMN_2373515	1	2.1904953	154146190	HSP90AA1	3320	154146190	NM_005348
ILMN_1787808	1	2.8200508	109255237	CEP63	80254	109255237	NM_025180
ILMN_2383693	1	1.9766623	359751384	UPF2	26019	359751384	NM_080599
ILMN_1745784	1	-1.3689406	303324587	ZNF324	25799	303324587	NM_014347
ILMN_1702496	1	0.9917417	NA			NA	
ILMN_1661945	1	1.6427775	392583863	SLIRP	81892	392583863	NM_031210
ILMN_1737857	1	1.5759398	169259765	GTF2B	2959	169259765	NM_001514
ILMN_2177413	1	-1.3035508	19913368	TBL3	10607	19913368	NM_006453
ILMN_1696839	1	1.6498194	NA			NA	
ILMN_1657683	1	-0.9392344	211063483	C1orf198	84886	211063483	NM_032800
ILMN_2387553	1	1.6092661	330688467	PSMA3	5684	330688467	NM_152132
ILMN_1707372	1	-1.278102	NA			NA	
ILMN_1726755	1	1.2351885	38373689	COPS4	51138	38373689	NM_016129
ILMN_1731609	1	-1.34671	189409148	CHMP6	79643	189409148	NM_024591
ILMN_1712776	1	-1.1422838	16118230	KCNK7	10089	16118230	NM_033347
ILMN_1742798	1	1.2795986	215422394	TRA2B	6434	215422394	NM_004593
ILMN_1759453	1	2.5120554	363498368	UQCRB	7381	363498368	NM_006294
ILMN_2119945	1	2.1853242	161169037	NDUFB3	4709	161169037	NM_002491
ILMN_1655710	1	2.6716612	NA			NA	
ILMN_1813641	1	-2.3484639	116063567	TOR4A	54863	116063567	NM_017723
ILMN_1762787	1	-1.3539266	359807166	RNF26	79102	359807166	NM_032015
ILMN_1711368	1	-1.7064434	1011750898	TRAPPC9	83696	1011750898	NM_031466
ILMN_2092536	1	1.3518819	209574325	HSPE1	3336	209574325	NM_002157
ILMN_1756469	1	-1.8165142	375268696	GAMT	2593	375268696	NM_000156
ILMN_2406410	1	-1.3131762	94818789	RHBDD2	57414	94818789	NM_001040456
ILMN_2331525	1	-1.3570068	120659784	PRKD2	25865	120659784	NM_001079881
ILMN_1737396	1	1.5272536	375268695	PSMD14	10213	375268695	NM_005805
ILMN_1753457	1	-1.3550314	732663003	PKP3	11187	732663003	NM_007183
ILMN_2304996	1	-1.5748686	74271815	RFNG	5986	74271815	NM_002917
ILMN_1655734	1	1.1524582	145275209	RPF1	80135	145275209	NM_025065
ILMN_1693039	1	-1.3054111	62857884	ZFPL1	7542	62857884	NM_006782
ILMN_2067709	1	1.041964	210147473	TFB2M	64216	210147473	NM_022366
ILMN_1759948	1	-1.4597757	NA			NA	
ILMN_1726667	1	1.8384971	NA			NA	
ILMN_1678454	1	1.4966027	73622124	CASP4	837	73622124	NM_033306
ILMN_2391522	1	1.612027	29826284	MRPL47	57129	29826284	NM_177988
ILMN_1691790	1	-1.8149578	556503420	DACT2	168002	556503420	NM_214462
ILMN_1718718	1	1.4596422	393290880	MKKS	8195	393290880	NM_018848
ILMN_1701466	1	-1.1298785	196259808	PEX16	9409	196259808	NM_004813
ILMN_1705302	1	-1.705005	226958667	FCGRT	2217	226958667	NM_004107
ILMN_2227473	1	2.7678876	55769582	PIBF1	10464	55769582	NM_006346
ILMN_1786108	1	-1.0414368	226371749	TUT1	64852	226371749	NM_022830
ILMN_1788166	1	2.4698195	262399359	TTK	7272	262399359	NM_003318
ILMN_2412214	1	-1.5818873	102469529	LGALS9	3965	102469529	NM_009587
ILMN_1803483	1	-0.9438506	324120941	KIAA2013	90231	324120941	NM_138346
ILMN_1661577	1	1.5691354	313482874	MAFA	389692	313482874	NM_201589
ILMN_2101885	1	-1.0323743	645912969	TUBB	203068	645912969	NM_178014
ILMN_1736054	1	1.458891	217330645	SUB1	10923	217330645	NM_006713
ILMN_1812478	1	1.5740562	527121915	ZNHIT3	9326	527121915	NM_004773
ILMN_1718013	1	-1.2277874	NA			NA	
ILMN_1698419	1	-0.9958947	331284177	NCOR2	9612	331284177	NM_006312
ILMN_1804789	1	-0.9873076	299829244	CCAR2	57805	299829244	NM_021174
ILMN_1747911	1	2.0391698	281427276	CDK1	983	281427276	NM_033379
ILMN_1730529	1	1.4253845	565324216	CAB39L	81617	565324216	NM_030925
ILMN_1748827	1	-1.3033858	299782482	TMEM238	388564	299782482	NM_001190764
ILMN_1768870	1	1.1346792	41327721	CAPZA2	830	41327721	NM_006136
ILMN_1758055	1	-1.5692481	NA			NA	
ILMN_1681678	1	-1.8781936	332308971	CTDSP1	58190	332308971	NM_182642
ILMN_1704619	1	1.3586704	531990851	VPS29	51699	531990851	NM_016226
ILMN_1733581	1	-1.6469035	NA			NA	
ILMN_1732717	1	-1.2573268	817476932	FAM71E1	112703	817476932	NM_138411
ILMN_2230672	1	0.9804202	974005339	MRPL18	29074	974005339	NM_014161
ILMN_1810147	1	-1.2578918	731441388	ZNF524	147807	731441388	NM_153219
ILMN_2350607	1	1.7175027	260898773	NDUFAF5	79133	260898773	NM_024120
ILMN_1754235	1	-1.0866362	527317352	SLC35C2	51006	527317352	NM_173073
ILMN_1753249	1	2.0338845	540344586	DDX10	1662	540344586	NM_004398
ILMN_1796900	1	-0.9611494	122939164	NUDCD3	23386	122939164	NM_015332
ILMN_1653042	1	-1.4092463	218563704	HSD3B7	80270	218563704	NM_025193
ILMN_1815733	1	1.2750081	387598038	EIF5	1983	387598038	NM_001969
ILMN_1655418	1	-1.4415936	701461511	CAPNS1	826	701461511	NM_001003962
ILMN_2404033	1	-1.370698	109452594	ZNF205	7755	109452594	NM_001042428
ILMN_1814823	1	-1.2162855	56682960	FTL	2512	56682960	NM_000146
ILMN_1751559	1	-2.1841406	374858055	TMEM204	79652	374858055	NM_024600
ILMN_2393254	1	-1.8028461	701461510	CAPNS1	826	701461510	NM_001749
ILMN_1801378	1	1.3941553	118600964	COQ3	51805	118600964	NM_017421
ILMN_1757877	1	-1.0881854	568815672	HCFC1R1	54985	568815672	NM_001002017
ILMN_1737484	1	-1.5193205	47519383	RTN4R	65078	47519383	NM_023004
ILMN_1733374	1	1.3495067	116875830	RMDN1	51115	116875830	NM_016033
ILMN_1656292	1	2.1374372	NA			NA	
ILMN_1737308	1	1.6797302	169646771	GLRX	2745	169646771	NM_002064
ILMN_1797184	1	-1.5075975	961658050	PKN3	29941	961658050	NM_013355
ILMN_1751637	1	-1.8548381	261490644	TAS2R38	5726	261490644	NM_176817
ILMN_1773200	1	1.6643213	1021312119	CCP110	9738	1021312119	NM_014711
ILMN_1794230	1	-1.4143537	319655724	SCAND1	51282	319655724	NM_033630
ILMN_2339863	1	-1.2443872	525342745	VPS28	51160	525342745	NM_016208
ILMN_2104784	1	1.5307684	206725536	FKBP3	2287	206725536	NM_002013
ILMN_1724148	1	-1.311409	170932551	ORAI1	84876	170932551	NM_032790
ILMN_1658472	1	-1.0362091	344313182	APH1A	51107	344313182	NM_016022
ILMN_1781580	1	-0.9913035	227452355	BRI3	25798	227452355	NM_015379
ILMN_1685781	1	1.465247	110227845	GON7	84520	110227845	NM_032490
ILMN_1712583	1	-2.4836994	1016841006	METRN	79006	1016841006	NM_024042
ILMN_1651492	1	-0.9679928	197333756	WNT2B	7482	197333756	NM_024494
ILMN_1807359	1	-1.3791401	37595568	CLEC11A	6320	37595568	NM_002975
ILMN_1679867	1	-1.3642684	NA			NA	
ILMN_2322935	1	1.1580174	419636326	MAPKAPK5	8550	419636326	NM_139078
ILMN_1789879	1	1.5425028	55743160	WDR35	57539	55743160	NM_001006657
ILMN_1769135	1	-1.577926	62420887	DPP7	29952	62420887	NM_013379
ILMN_1726906	1	-1.454935	498917180	AKT1S1	84335	498917180	NM_032375
ILMN_1767811	1	-1.1517805	33859677	ZNF416	55659	33859677	NM_017879
ILMN_1866180	1	-1.3119045	5448563			5448563	AI827892
ILMN_1681754	1	1.9952461	215422332	GGH	8836	215422332	NM_003878
ILMN_1717490	1	1.8242923	992319632	RPL6	6128	992319632	NM_001024662
ILMN_1757847	1	-1.9624277	208431768	C11orf68	83638	208431768	NM_031450
ILMN_1686968	1	-1.1200728	38570114	ZNF362	149076	38570114	NM_152493
ILMN_1728478	1	-0.9215833	568599835	CXCL16	58191	568599835	NM_022059
ILMN_2393497	1	1.3529692	189163491	ATXN3	4287	189163491	NM_030660
ILMN_2399208	1	-1.4315484	332078537	SCAMP3	10067	332078537	NM_005698
ILMN_2355042	1	1.5953747	393715076	CLUAP1	23059	393715076	NM_015041
ILMN_2324672	1	-1.1700442	1007384328	USF2	7392	1007384328	NM_207291
ILMN_1796490	1	-1.2422194	57165372	GRINA	2907	57165372	NM_000837
ILMN_2313730	1	-1.1946705	111494249	RHOC	389	111494249	NM_175744
ILMN_1659405	1	1.8393337	NA			NA	
ILMN_1669888	1	1.6530373	61743964	CSTA	1475	61743964	NM_005213
ILMN_1723962	1	2.4538415	194473713	LXN	56925	194473713	NM_020169
ILMN_1680967	1	2.100947	222831567	SARNP	84324	222831567	NM_033082
ILMN_1661799	1	1.2836395	NA			NA	
ILMN_1694233	1	1.7741557	NA			NA	
ILMN_1765116	1	-1.1886917	564473352	PAOX	196743	564473352	NM_152911
ILMN_1750044	1	1.353093	NA			NA	
ILMN_1756162	1	1.5377804	224465145	EXOSC8	11340	224465145	NM_181503
ILMN_1727618	1	1.1678763	356582231	NDUFAF6	137682	356582231	NM_152416
ILMN_1669848	1	2.3246883	NA			NA	
ILMN_1675937	1	-1.3887414	50355986	ANKRD9	122416	50355986	NM_152326
ILMN_1753008	1	-1.2747348	145199236	REXO1	57455	145199236	NM_020695
ILMN_2130411	1	-0.951719	32307173	KDELR1	10945	32307173	NM_006801
ILMN_2101526	1	1.9113747	315360615	GGCT	79017	315360615	NM_024051
ILMN_2338963	1	-1.5792025	NA			NA	
ILMN_2311989	1	-1.1651309	62526025	CUTA	51596	62526025	NM_001014840
ILMN_2044832	1	0.8586915	343183410	NOP56	10528	343183410	NM_006392
ILMN_1696190	1	-1.0801524	89886476	STRN4	29888	89886476	NM_013403
ILMN_1654851	1	-1.0597558	1007366674	FAM134A	79137	1007366674	NM_024293
ILMN_1657547	1	2.2839332	63054847	CCDC34	91057	63054847	NM_030771
ILMN_2048822	1	1.0948063	40556270	NUDCD2	134492	40556270	NM_145266
ILMN_1668498	1	2.0734209	169234948	CWF19L2	143884	169234948	NM_152434
ILMN_1753805	1	-1.4493942	120659783	PRKD2	25865	120659783	NM_016457
ILMN_2134039	1	1.3916991	187761338	SDHAF3	57001	187761338	NM_020186
ILMN_1728163	1	-1.1369633	332308968	CTDSP1	58190	332308968	NM_021198
ILMN_1720088	1	1.9083046	395455049	SREK1	140890	395455049	NM_139168
ILMN_1723007	1	1.8374494	196259801	ZCCHC9	84240	196259801	NM_032280
ILMN_1769451	1	-1.0744341	523567544	ILVBL	10994	523567544	NM_006844
ILMN_1761464	1	-1.9337021	343403785	CD74	972	343403785	NM_001025159
ILMN_1742738	1	-1.8441283	211938449	LURAP1	541468	211938449	NM_001013615
ILMN_2060652	1	-1.0740946	149192846	BET1L	51272	149192846	NM_016526
ILMN_1795257	1	-1.3068364	187761304	GPT	2875	187761304	NM_005309
ILMN_2390821	1	2.5344752	NA			NA	
ILMN_1788095	1	-1.0450596	296434300	SPRYD3	84926	296434300	NM_032840
ILMN_2044927	1	-1.4364733	156631002	RNF5	6048	156631002	NM_006913
ILMN_1669484	1	-1.0952327	1001624598	WDR6	11180	1001624598	NM_018031
ILMN_1778917	1	1.6707531	161016768	CDK7	1022	161016768	NM_001799
ILMN_2377019	1	-1.6241362	65787330	CORO1B	57175	65787330	NM_020441
ILMN_1774823	1	2.4536458	984880774	RPL34	6164	984880774	NM_033625
ILMN_2187727	1	1.7295592	734520319	NOC3L	64318	734520319	NM_022451
ILMN_1658247	1	1.4333619	992319651	OAS1	4938	992319651	NM_002534
ILMN_1744240	1	2.1867816	223005858	TBC1D31	93594	223005858	NM_145647
ILMN_2396996	1	1.2674567	566559893	PPCS	79717	566559893	NM_001077447
ILMN_1653712	1	-1.3627974	187936957	UAP1L1	91373	187936957	NM_207309
ILMN_1824016	1	2.1733282	12612880	LOC101927635	101927635	12612880	BG119374
ILMN_1693242	1	-1.1128459	21687251	ZNF296	162979	21687251	NM_145288
ILMN_1658992	1	1.4895768	950426343	DPM1	8813	950426343	NM_003859
ILMN_1679800	1	2.4179187	55770899	BRIX1	55299	55770899	NM_018321
ILMN_1815086	1	-1.0406158	148922910	NINJ1	4814	148922910	NM_004148
ILMN_2336109	1	-1.0186314	51173749	L3MBTL2	83746	51173749	NM_031488
ILMN_2372915	1	-1.263316	469832254	P2RY2	5029	469832254	NM_002564
ILMN_1753719	1	1.1901111	219804268	GTF2A2	2958	219804268	NM_004492
ILMN_1703558	1	-1.361749	345197220	FHL3	2275	345197220	NM_004468
ILMN_1658283	1	1.7168644	NA			NA	
ILMN_1814998	1	-1.1660937	NA			NA	
ILMN_1811328	1	-1.5291158	62420887	DPP7	29952	62420887	NM_013379
ILMN_1661628	1	1.2565931	NA			NA	
ILMN_1683305	1	1.3335649	302129647	COMMD2	51122	302129647	NM_016094
ILMN_1756326	1	1.492747	756761811	CKS2	1164	756761811	NM_001827
ILMN_1703866	1	-0.9647772	161169021	SUPT5H	6829	161169021	NM_003169
ILMN_2372011	1	-1.4570019	319655724	SCAND1	51282	319655724	NM_033630
ILMN_1803392	1	-1.1660524	325296950	TAX1BP3	30851	325296950	NM_014604
ILMN_2350266	1	-1.0338198	122937334	FBXO46	23403	122937334	NM_001080469
ILMN_1718706	1	-0.9572164	966209837	ERAL1	26284	966209837	NM_005702
ILMN_1664030	1	-1.4266907	116014337	RAB1B	81876	116014337	NM_030981
ILMN_1670718	1	-3.6935534	195546914	FAM69C	125704	195546914	NM_001044369
ILMN_1773964	1	-1.299912	238550101	H1FX	8971	238550101	NM_006026
ILMN_1764362	1	2.7421129	224593253	LYAR	55646	224593253	NM_017816
ILMN_1678949	1	-1.6220072	NA			NA	
ILMN_1665483	1	2.9655811	109948282	PUM3	9933	109948282	NM_014878
ILMN_2105308	1	1.5277397	950426343	DPM1	8813	950426343	NM_003859
ILMN_1708143	1	-0.9602009	NA			NA	
ILMN_1774874	1	-0.96628	296010861	IL1RN	3557	296010861	NM_173842
ILMN_1686194	1	2.9565713	663070939	CWC27	10283	663070939	NM_005869
ILMN_1778360	1	-1.3363049	34577123	PYGB	5834	34577123	NM_002862
ILMN_1655561	1	1.4882521	514052669	ARPC3	10094	514052669	NM_001278556
ILMN_1730048	1	-0.9167376	733215678	C7orf26	79034	733215678	NM_024067
ILMN_1795949	1	-0.8869983	319918853	CORO7	79585	319918853	NM_024535
ILMN_1712390	1	-1.0025769	62526019	CUTA	51596	62526019	NM_001014433
ILMN_2411190	1	2.1724793	110347419	SMC2	10592	110347419	NM_001042550
ILMN_1654151	1	0.9673297	301069354	COX6C	1345	301069354	NM_004374
ILMN_1713037	1	-1.183008	590122058	PFKL	5211	590122058	NM_002626
ILMN_1721636	1	-1.0906795	733215089	TSC22D4	81628	733215089	NM_030935
ILMN_1811729	1	-1.0854663	195927026	CBLC	23624	195927026	NM_012116
ILMN_2390416	1	-1.1099975	149158694	BAG6	7917	149158694	NM_080703
ILMN_2219712	1	1.9844991	194688131	HMGB2	3148	194688131	NM_002129
ILMN_1742230	1	1.6533386	32967604	BAZ1A	11177	32967604	NM_182648
ILMN_1658624	1	-1.1104499	283806623	UBXN6	80700	283806623	NM_025241
ILMN_2370685	1	-1.2917014	565671708	C6orf1	221491	565671708	NM_001008704
ILMN_1664537	1	-1.65434	75992939	USP11	8237	75992939	NM_004651
ILMN_1762316	1	-1.1634204	374253851	CPSF3L	54973	374253851	NM_017871
ILMN_1719032	1	2.1729527	258613882	LSM3	27258	258613882	NM_014463
ILMN_2354381	1	1.3182008	66529293	PON2	5445	66529293	NM_000305
ILMN_1728540	1	1.5077462	216547843	FUNDC1	139341	216547843	NM_173794
ILMN_2198893	1	-1.2241556	47174756	LOC407835	407835	47174756	NR_002144
ILMN_1738578	1	1.8606521	544346225	FILIP1L	11259	544346225	NM_014890
ILMN_2083559	1	-1.0321419	319996625	AP5Z1	9907	319996625	NM_014855
ILMN_1657347	1	-1.5548467	409971416	PODXL2	50512	409971416	NM_015720
ILMN_2394264	1	-0.9525822	345110649	UBTF	7343	345110649	NM_014233
ILMN_2153466	1	-1.1416533	952009241	FAM50B	26240	952009241	NM_012135
ILMN_1771093	1	-1.5334109	226051590	ZNF414	84330	226051590	NM_032370
ILMN_2405009	1	-1.2110998	498917233	NBL1	4681	498917233	NM_005380
ILMN_1782377	1	1.1244316	NA			NA	
ILMN_1814230	1	1.1817264	225579130	MTCP1	4515	225579130	NM_001018025
ILMN_1672128	1	0.9592942	584277093	ATF4	468	584277093	NM_001675
ILMN_1791147	1	-0.9890012	117956404	YPEL3	83719	117956404	NM_031477
ILMN_1654552	1	2.0533465	186928853	MRPS31	10240	186928853	NM_005830
ILMN_1701875	1	-1.425395	58530843	ZYX	7791	58530843	NM_003461
ILMN_1782331	1	1.1403216	197927092	TDG	6996	197927092	NM_003211
ILMN_1755023	1	2.8392665	295442468	RAD50	10111	295442468	NM_005732
ILMN_1721344	1	-0.9747785	40018625	MOB3A	126308	40018625	NM_130807
ILMN_1704024	1	-1.2744085	8923476	TMEM160	54958	8923476	NM_017854
ILMN_2062468	1	-2.9635998	359465606	IGFBP7	3490	359465606	NM_001553
ILMN_2139100	1	-1.0586282	441418783	SHISA5	51246	441418783	NM_016479
ILMN_1661485	1	3.2975547	238859596	RBM34	23029	238859596	NM_015014
ILMN_2229242	1	1.9875291	258613882	LSM3	27258	258613882	NM_014463
ILMN_1793118	1	2.1399708	332634733	TAX1BP1	8887	332634733	NM_006024
ILMN_2211950	1	1.5339904	NA			NA	
ILMN_2142117	1	1.5022881	663429514	LYPLAL1	127018	663429514	NM_138794
ILMN_1724489	1	1.3061009	31881681	RFC4	5984	31881681	NM_002916
ILMN_1771057	1	-1.0813042	55770905	XAB2	56949	55770905	NM_020196
ILMN_2210129	1	1.3312558	41349493	PRIM1	5557	41349493	NM_000946
ILMN_1815479	1	0.8862928	77812675	NOP10	55505	77812675	NM_018648
ILMN_1720850	1	1.5570309	585290963	BAZ2B	29994	585290963	NM_013450
ILMN_1747119	1	-0.9046322	NA			NA	
ILMN_1669788	1	-1.5044273	392583879	NUDT14	256281	392583879	NM_177533
ILMN_2359887	1	-1.1123966	394582129	PPP2R5D	5528	394582129	NM_180977
ILMN_1666050	1	-1.097782	217035134	TMUB1	83590	217035134	NM_031434
ILMN_2224031	1	1.4941279	663071177	CETN3	1070	663071177	NM_004365
ILMN_1793712	1	-0.8413006	332078538	SCAMP3	10067	332078538	NM_052837
ILMN_1715698	1	-1.018795	320089575	RNASEK	440400	320089575	NM_001004333
ILMN_1715188	1	1.8863753	545746432	USP8	9101	545746432	NM_005154
ILMN_2411915	1	-1.2364408	47132612	ATG4B	23192	47132612	NM_178326
ILMN_1802162	1	1.6700365	197100500	RFESD	317671	197100500	NM_173362
ILMN_1665696	1	-0.9549561	33359684	EFNA4	1945	33359684	NM_005227
ILMN_1684256	1	-1.5225622	156071497	EFNA3	1944	156071497	NM_004952
ILMN_2218450	1	1.4300555	355528446	LSM1	27257	355528446	NM_014462
ILMN_1774196	1	-1.0308793	387942389	URM1	81605	387942389	NM_030914
ILMN_2038777	1	-0.7775797	168480144	ACTB	60	168480144	NM_001101
ILMN_1781360	1	1.9281415	118498351	MPHOSPH6	10200	118498351	NM_005792
ILMN_1670561	1	0.9971966	55925650	TCEAL8	90843	55925650	NM_153333
ILMN_2390162	1	1.0192494	1002623474	PHF11	51131	1002623474	NM_001040443
ILMN_1793854	1	-1.1630542	NA			NA	
ILMN_1791896	1	1.6219222	525459419	EBAG9	9166	525459419	NM_004215
ILMN_1661833	1	2.5697746	323362987	ANKRD12	23253	323362987	NM_015208
ILMN_1774860	1	1.22233	223468686	UTP23	84294	223468686	NM_032334
ILMN_1720430	1	-1.4771399	34147371	PPDPF	79144	34147371	NM_024299
ILMN_1695246	1	-1.1505857	300863121	KLHDC8B	200942	300863121	NM_173546
ILMN_1712678	1	1.6256056	76563938	RPS27L	51065	76563938	NM_015920
ILMN_1804051	1	-1.9203183	673921791	SNX8	29886	673921791	NM_013321
ILMN_1799289	1	1.5203209	169646393	MRPL55	128308	169646393	NM_181462
ILMN_1701269	1	1.4518119	1003701580	ATP5C1	509	1003701580	NM_005174
ILMN_1752269	1	-1.1409299	358248199	ACSS1	84532	358248199	NM_032501
ILMN_2133638	1	-1.0079957	219555647	CTDNEP1	23399	219555647	NM_015343
ILMN_1716913	1	-1.1043122	262263325	TRAPPC1	58485	262263325	NM_021210
ILMN_1685371	1	-1.1668218	110227849	SUMF2	25870	110227849	NM_015411
ILMN_1714158	1	1.3354909	66529293	PON2	5445	66529293	NM_000305
ILMN_1767894	1	1.3309816	345525589	POLB	5423	345525589	NM_002690
ILMN_1659524	1	2.3803059	260314197	NDUFAF4	29078	260314197	NM_014165
ILMN_1737163	1	-1.2526272	110227860	SH3BGRL3	83442	110227860	NM_031286
ILMN_1659259	1	-1.549056	91208424	PRPF6	24148	91208424	NM_012469
ILMN_1771048	1	2.0534711	NA			NA	
ILMN_1731064	1	-1.0630914	104486445	COQ8A	56997	104486445	NM_020247
ILMN_1777378	1	1.4021041	565671774	COMMD6	170622	565671774	NM_203495
ILMN_2387285	1	1.4202723	NA			NA	
ILMN_1815303	1	1.5885772	116875830	RMDN1	51115	116875830	NM_016033
ILMN_1812312	1	1.947511	968121896	NDUFS4	4724	968121896	NM_002495
ILMN_2383305	1	1.7418469	315468529	GPATCH4	54865	315468529	NM_182679
ILMN_1799024	1	-1.0938139	39780551	VAC14	55697	39780551	NM_018052
ILMN_1662799	1	-2.1766345	961513279	GPSM3	63940	961513279	NM_022107
ILMN_2387784	1	-1.4185343	651166985	DEAF1	10522	651166985	NM_021008
ILMN_2369580	1	-0.9706372	342837749	NPRL3	8131	342837749	NM_001039476
ILMN_1714433	1	-1.2458398	392841221	MARCKSL1	65108	392841221	NM_023009
ILMN_1759732	1	-1.3508503	74271815	RFNG	5986	74271815	NM_002917
ILMN_2311548	1	1.486655	773669965	PTRH2	51651	773669965	NM_016077
ILMN_1784523	1	1.0552581	87159820	ATP6V1G1	9550	87159820	NM_004888
ILMN_2393763	1	-1.1579703	311771644	ARPC4	10093	311771644	NM_001024960
ILMN_1701131	1	2.0725684	557440817	C2orf49	79074	557440817	NM_024093
ILMN_2343010	1	1.4585278	78486585	BOLA3	388962	78486585	NM_212552
ILMN_2309848	1	-1.5254321	257195180	FXYD5	53827	257195180	NM_014164
ILMN_1803647	1	1.6476444	49355720	FAM162A	26355	49355720	NM_014367
ILMN_1680727	1	1.0982413	343478144	GLRX2	51022	343478144	NM_016066
ILMN_2330948	1	-0.9666102	66879663	ARF1	375	66879663	NM_001024228
ILMN_2228180	1	-1.1618119	634743322	MSRA	4482	634743322	NM_012331
ILMN_1786658	1	1.5531353	78486585	BOLA3	388962	78486585	NM_212552
ILMN_1790249	1	-1.4890899	56790933	F8A1	8263	56790933	NM_012151
ILMN_1789457	1	-0.9464222	283806666	GNL1	2794	283806666	NM_005275
ILMN_1849308	1	2.4280031	27844806			27844806	BX101262
ILMN_1804306	1	-1.5094512	NA			NA	
ILMN_1778374	1	-1.1958284	383087755	BSG	682	383087755	NM_198589
ILMN_1681855	1	-1.1320568	NA			NA	
ILMN_1722186	1	1.2379308	145701026	NDUFAF7	55471	145701026	NM_144736
ILMN_1705266	1	-1.3814381	223468675	RELA	5970	223468675	NM_021975
ILMN_1744534	1	1.223541	115430226	LYRM5	144363	115430226	NM_001001660
ILMN_1719864	1	-1.4443324	341604746	PACS2	23241	341604746	NM_015197
ILMN_1751571	1	-0.9104754	392937549	RAD23A	5886	392937549	NM_005053
ILMN_1681741	1	1.5915745	331284142	COA6	388753	331284142	NM_001012985
ILMN_1790782	1	-1.1280129	38146093	MED16	10025	38146093	NM_005481
ILMN_1733991	1	-1.2479431	41152106	UBL7	84993	41152106	NM_201265
ILMN_2319825	1	1.0748109	701165618	ACYP1	97	701165618	NM_001107
ILMN_1674038	1	-1.1777629	332078524	CTSD	1509	332078524	NM_001909
ILMN_2392370	1	-1.4132859	116284395	MYH14	79784	116284395	NM_001077186
ILMN_2155172	1	2.6284548	55770899	BRIX1	55299	55770899	NM_018321
ILMN_2411963	1	1.5471711	336176061	RBM39	9584	336176061	NM_184234
ILMN_1802706	1	-1.2033232	390979633	IDH3G	3421	390979633	NM_004135
ILMN_1755808	1	1.4974158	NA			NA	
ILMN_1705922	1	-1.1619148	222080098	BAIAP2	10458	222080098	NM_006340
